           year          carbon        nitrogen
     9032.00000     13721.00424       946.62500
     9033.00000     13721.00424       946.62500
     9034.00000     13721.00424       946.62500
     9035.00000     13721.00424       946.62500
     9036.00000     13721.00424       946.62500
     9037.00000     13721.00424       946.62500
     9038.00000     13721.00424       946.62500
     9039.00000     13721.00424       946.62500
     9040.00000     13721.00424       946.62500
     9041.00000     13721.00424       946.62500
     9042.00000     13721.00424       946.62500
     9043.00000     13721.00424       946.62500
     9044.00000     13721.00424       946.62500
     9045.00000     13721.00424       946.62500
     9046.00000     13721.00424       946.62500
     9047.00000     13721.00424       946.62500
     9048.00000     13721.00424       946.62500
     9049.00000     13721.00424       946.62500
     9050.00000     13721.00424       946.62500
     9051.00000     13721.00424       946.62500
     9052.00000     13721.00424       946.62500
     9053.00000     13721.00424       946.62500
     9054.00000     13721.00424       946.62500
     9055.00000     13721.00424       946.62500
     9056.00000     13721.00424       946.62500
     9057.00000     13721.00424       946.62500
     9058.00000     13721.00424       946.62500
     9059.00000     13721.00424       946.62500
     9060.00000     13721.00424       946.62500
     9061.00000     13721.00424       946.62500
     9062.00000     13721.00424       946.62500
     9063.00000     13721.00424       946.62500
     9064.00000     13721.00424       946.62500
     9065.00000     13721.00424       946.62500
     9066.00000     13721.00424       946.62500
     9067.00000     13721.00424       946.62500
     9068.00000     13721.00424       946.62500
     9069.00000     13721.00424       946.62500
     9070.00000     13721.00424       946.62500
     9071.00000     13721.00424       946.62500
     9072.00000     13721.00424       946.62500
     9073.00000     13721.00424       946.62500
     9074.00000     13721.00424       946.62500
     9075.00000     13721.00424       946.62500
     9076.00000     13721.00424       946.62500
     9077.00000     13721.00424       946.62500
     9078.00000     13721.00424       946.62500
     9079.00000     13721.00424       946.62500
     9080.00000     13721.00424       946.62500
     9081.00000     13721.00424       946.62500
     9082.00000     13721.00424       946.62500
     9083.00000     13721.00424       946.62500
     9084.00000     13721.00424       946.62500
     9085.00000     13721.00424       946.62500
     9086.00000     13721.00424       946.62500
     9087.00000     13721.00424       946.62500
     9088.00000     13721.00424       946.62500
     9089.00000     13721.00424       946.62500
     9090.00000     13721.00424       946.62500
     9091.00000     13721.00424       946.62500
     9092.00000     13721.00424       946.62500
     9093.00000     13721.00424       946.62500
     9094.00000     13721.00424       946.62500
     9095.00000     13721.00424       946.62500
     9096.00000     13721.00424       946.62500
     9097.00000     13721.00424       946.62500
     9098.00000     13721.00424       946.62500
     9099.00000     13721.00424       946.62500
     9100.00000     13721.00424       946.62500
     9101.00000     13721.00424       946.62500
     9102.00000     13721.00424       946.62500
     9103.00000     13721.00424       946.62500
     9104.00000     13721.00424       946.62500
     9105.00000     13721.00424       946.62500
     9106.00000     13721.00424       946.62500
     9107.00000     13721.00424       946.62500
     9108.00000     13721.00424       946.62500
     9109.00000     13721.00424       946.62500
     9110.00000     13721.00424       946.62500
     9111.00000     13721.00424       946.62500
     9112.00000     13721.00424       946.62500
     9113.00000     13721.00424       946.62500
     9114.00000     13721.00424       946.62500
     9115.00000     13721.00424       946.62500
     9116.00000     13721.00424       946.62500
     9117.00000     13721.00424       946.62500
     9118.00000     13721.00424       946.62500
     9119.00000     13721.00424       946.62500
     9120.00000     13721.00424       946.62500
     9121.00000     13721.00424       946.62500
     9122.00000     13721.00424       946.62500
     9123.00000     13721.00424       946.62500
     9124.00000     13721.00424       946.62500
     9125.00000     13721.00424       946.62500
     9126.00000     13721.00424       946.62500
     9127.00000     13721.00424       946.62500
     9128.00000     13721.00424       946.62500
     9129.00000     13721.00424       946.62500
     9130.00000     13721.00424       946.62500
     9131.00000     13721.00424       946.62500
     9132.00000     13721.00424       946.62500
     9133.00000     13721.00424       946.62500
     9134.00000     13721.00424       946.62500
     9135.00000     13721.00424       946.62500
     9136.00000     13721.00424       946.62500
     9137.00000     13721.00424       946.62500
     9138.00000     13721.00424       946.62500
     9139.00000     13721.00424       946.62500
     9140.00000     13721.00424       946.62500
     9141.00000     13721.00424       946.62500
     9142.00000     13721.00424       946.62500
     9143.00000     13721.00424       946.62500
     9144.00000     13721.00424       946.62500
     9145.00000     13721.00424       946.62500
     9146.00000     13721.00424       946.62500
     9147.00000     13721.00424       946.62500
     9148.00000     13721.00424       946.62500
     9149.00000     13721.00424       946.62500
     9150.00000     13721.00424       946.62500
     9151.00000     13721.00424       946.62500
     9152.00000     13721.00424       946.62500
     9153.00000     13721.00424       946.62500
     9154.00000     13721.00424       946.62500
     9155.00000     13721.00424       946.62500
     9156.00000     13721.00424       946.62500
     9157.00000     13721.00424       946.62500
     9158.00000     13721.00424       946.62500
     9159.00000     13721.00424       946.62500
     9160.00000     13721.00424       946.62500
     9161.00000     13721.00424       946.62500
     9162.00000     13721.00424       946.62500
     9163.00000     13721.00424       946.62500
     9164.00000     13721.00424       946.62500
     9165.00000     13721.00424       946.62500
     9166.00000     13721.00424       946.62500
     9167.00000     13721.00424       946.62500
     9168.00000     13721.00424       946.62500
     9169.00000     13721.00424       946.62500
     9170.00000     13721.00424       946.62500
     9171.00000     13721.00424       946.62500
     9172.00000     13721.00424       946.62500
     9173.00000     13721.00424       946.62500
     9174.00000     13721.00424       946.62500
     9175.00000     13721.00424       946.62500
     9176.00000     13721.00424       946.62500
     9177.00000     13721.00424       946.62500
     9178.00000     13721.00424       946.62500
     9179.00000     13721.00424       946.62500
     9180.00000     13721.00424       946.62500
     9181.00000     13721.00424       946.62500
     9182.00000     13721.00424       946.62500
     9183.00000     13721.00424       946.62500
     9184.00000     13721.00424       946.62500
     9185.00000     13721.00424       946.62500
     9186.00000     13721.00424       946.62500
     9187.00000     13721.00424       946.62500
     9188.00000     13721.00424       946.62500
     9189.00000     13721.00424       946.62500
     9190.00000     13721.00424       946.62500
     9191.00000     13721.00424       946.62500
     9192.00000     13721.00424       946.62500
     9193.00000     13721.00424       946.62500
     9194.00000     13721.00424       946.62500
     9195.00000     13721.00424       946.62500
     9196.00000     13721.00424       946.62500
     9197.00000     13721.00424       946.62500
     9198.00000     13721.00424       946.62500
     9199.00000     13721.00424       946.62500
     9200.00000     13721.00424       946.62500
     9201.00000     13721.00424       946.62500
     9202.00000     13721.00424       946.62500
     9203.00000     13721.00424       946.62500
     9204.00000     13721.00424       946.62500
     9205.00000     13721.00424       946.62500
     9206.00000     13721.00424       946.62500
     9207.00000     13721.00424       946.62500
     9208.00000     13721.00424       946.62500
     9209.00000     13721.00424       946.62500
     9210.00000     13721.00424       946.62500
     9211.00000     13721.00424       946.62500
     9212.00000     13721.00424       946.62500
     9213.00000     13721.00424       946.62500
     9214.00000     13721.00424       946.62500
     9215.00000     13721.00424       946.62500
     9216.00000     13721.00424       946.62500
     9217.00000     13721.00424       946.62500
     9218.00000     13721.00424       946.62500
     9219.00000     13721.00424       946.62500
     9220.00000     13721.00424       946.62500
     9221.00000     13721.00424       946.62500
     9222.00000     13721.00424       946.62500
     9223.00000     13721.00424       946.62500
     9224.00000     13721.00424       946.62500
     9225.00000     13721.00424       946.62500
     9226.00000     13721.00424       946.62500
     9227.00000     13721.00424       946.62500
     9228.00000     13721.00424       946.62500
     9229.00000     13721.00424       946.62500
     9230.00000     13721.00424       946.62500
     9231.00000     13721.00424       946.62500
     9232.00000     13721.00424       946.62500
     9233.00000     13721.00424       946.62500
     9234.00000     13721.00424       946.62500
     9235.00000     13721.00424       946.62500
     9236.00000     13721.00424       946.62500
     9237.00000     13721.00424       946.62500
     9238.00000     13721.00424       946.62500
     9239.00000     13721.00424       946.62500
     9240.00000     13721.00424       946.62500
     9241.00000     13721.00424       946.62500
     9242.00000     13721.00424       946.62500
     9243.00000     13721.00424       946.62500
     9244.00000     13721.00424       946.62500
     9245.00000     13721.00424       946.62500
     9246.00000     13721.00424       946.62500
     9247.00000     13721.00424       946.62500
     9248.00000     13721.00424       946.62500
     9249.00000     13721.00424       946.62500
     9250.00000     13721.00424       946.62500
     9251.00000     13721.00424       946.62500
     9252.00000     13721.00424       946.62500
     9253.00000     13721.00424       946.62500
     9254.00000     13721.00424       946.62500
     9255.00000     13721.00424       946.62500
     9256.00000     13721.00424       946.62500
     9257.00000     13721.00424       946.62500
     9258.00000     13721.00424       946.62500
     9259.00000     13721.00424       946.62500
     9260.00000     13721.00424       946.62500
     9261.00000     13721.00424       946.62500
     9262.00000     13721.00424       946.62500
     9263.00000     13721.00424       946.62500
     9264.00000     13721.00424       946.62500
     9265.00000     13721.00424       946.62500
     9266.00000     13721.00424       946.62500
     9267.00000     13721.00424       946.62500
     9268.00000     13721.00424       946.62500
     9269.00000     13721.00424       946.62500
     9270.00000     13721.00424       946.62500
     9271.00000     13721.00424       946.62500
     9272.00000     13721.00424       946.62500
     9273.00000     13721.00424       946.62500
     9274.00000     13721.00424       946.62500
     9275.00000     13721.00424       946.62500
     9276.00000     13721.00424       946.62500
     9277.00000     13721.00424       946.62500
     9278.00000     13721.00424       946.62500
     9279.00000     13721.00424       946.62500
     9280.00000     13721.00424       946.62500
     9281.00000     13721.00424       946.62500
     9282.00000     13721.00424       946.62500
     9283.00000     13721.00424       946.62500
     9284.00000     13721.00424       946.62500
     9285.00000     13721.00424       946.62500
     9286.00000     13721.00424       946.62500
     9287.00000     13721.00424       946.62500
     9288.00000     13721.00424       946.62500
     9289.00000     13721.00424       946.62500
     9290.00000     13721.00424       946.62500
     9291.00000     13721.00424       946.62500
     9292.00000     13721.00424       946.62500
     9293.00000     13721.00424       946.62500
     9294.00000     13721.00424       946.62500
     9295.00000     13721.00424       946.62500
     9296.00000     13721.00424       946.62500
     9297.00000     13721.00424       946.62500
     9298.00000     13721.00424       946.62500
     9299.00000     13721.00424       946.62500
     9300.00000     13721.00424       946.62500
     9301.00000     13721.00424       946.62500
     9302.00000     13721.00424       946.62500
     9303.00000     13721.00424       946.62500
     9304.00000     13721.00424       946.62500
     9305.00000     13721.00424       946.62500
     9306.00000     13721.00424       946.62500
     9307.00000     13721.00424       946.62500
     9308.00000     13721.00424       946.62500
     9309.00000     13721.00424       946.62500
     9310.00000     13721.00424       946.62500
     9311.00000     13721.00424       946.62500
     9312.00000     13721.00424       946.62500
     9313.00000     13721.00424       946.62500
     9314.00000     13721.00424       946.62500
     9315.00000     13721.00424       946.62500
     9316.00000     13721.00424       946.62500
     9317.00000     13721.00424       946.62500
     9318.00000     13721.00424       946.62500
     9319.00000     13721.00424       946.62500
     9320.00000     13721.00424       946.62500
     9321.00000     13721.00424       946.62500
     9322.00000     13721.00424       946.62500
     9323.00000     13721.00424       946.62500
     9324.00000     13721.00424       946.62500
     9325.00000     13721.00424       946.62500
     9326.00000     13721.00424       946.62500
     9327.00000     13721.00424       946.62500
     9328.00000     13721.00424       946.62500
     9329.00000     13721.00424       946.62500
     9330.00000     13721.00424       946.62500
     9331.00000     13721.00424       946.62500
     9332.00000     13721.00424       946.62500
     9333.00000     13721.00424       946.62500
     9334.00000     13721.00424       946.62500
     9335.00000     13721.00424       946.62500
     9336.00000     13721.00424       946.62500
     9337.00000     13721.00424       946.62500
     9338.00000     13721.00424       946.62500
     9339.00000     13721.00424       946.62500
     9340.00000     13721.00424       946.62500
     9341.00000     13721.00424       946.62500
     9342.00000     13721.00424       946.62500
     9343.00000     13721.00424       946.62500
     9344.00000     13721.00424       946.62500
     9345.00000     13721.00424       946.62500
     9346.00000     13721.00424       946.62500
     9347.00000     13721.00424       946.62500
     9348.00000     13721.00424       946.62500
     9349.00000     13721.00424       946.62500
     9350.00000     13721.00424       946.62500
     9351.00000     13721.00424       946.62500
     9352.00000     13721.00424       946.62500
     9353.00000     13721.00424       946.62500
     9354.00000     13721.00424       946.62500
     9355.00000     13721.00424       946.62500
     9356.00000     13721.00424       946.62500
     9357.00000     13721.00424       946.62500
     9358.00000     13721.00424       946.62500
     9359.00000     13721.00424       946.62500
     9360.00000     13721.00424       946.62500
     9361.00000     13721.00424       946.62500
     9362.00000     13721.00424       946.62500
     9363.00000     13721.00424       946.62500
     9364.00000     13721.00424       946.62500
     9365.00000     13721.00424       946.62500
     9366.00000     13721.00424       946.62500
     9367.00000     13721.00424       946.62500
     9368.00000     13721.00424       946.62500
     9369.00000     13721.00424       946.62500
     9370.00000     13721.00424       946.62500
     9371.00000     13721.00424       946.62500
     9372.00000     13721.00424       946.62500
     9373.00000     13721.00424       946.62500
     9374.00000     13721.00424       946.62500
     9375.00000     13721.00424       946.62500
     9376.00000     13721.00424       946.62500
     9377.00000     13721.00424       946.62500
     9378.00000     13721.00424       946.62500
     9379.00000     13721.00424       946.62500
     9380.00000     13721.00424       946.62500
     9381.00000     13721.00424       946.62500
     9382.00000     13721.00424       946.62500
     9383.00000     13721.00424       946.62500
     9384.00000     13721.00424       946.62500
     9385.00000     13721.00424       946.62500
     9386.00000     13721.00424       946.62500
     9387.00000     13721.00424       946.62500
     9388.00000     13721.00424       946.62500
     9389.00000     13721.00424       946.62500
     9390.00000     13721.00424       946.62500
     9391.00000     13721.00424       946.62500
     9392.00000     13721.00424       946.62500
     9393.00000     13721.00424       946.62500
     9394.00000     13721.00424       946.62500
     9395.00000     13721.00424       946.62500
     9396.00000     13721.00424       946.62500
     9397.00000     13721.00424       946.62500
     9398.00000     13721.00424       946.62500
     9399.00000     13721.00424       946.62500
     9400.00000     13721.00424       946.62500
     9401.00000     13721.00424       946.62500
     9402.00000     13721.00424       946.62500
     9403.00000     13721.00424       946.62500
     9404.00000     13721.00424       946.62500
     9405.00000     13721.00424       946.62500
     9406.00000     13721.00424       946.62500
     9407.00000     13721.00424       946.62500
     9408.00000     13721.00424       946.62500
     9409.00000     13721.00424       946.62500
     9410.00000     13721.00424       946.62500
     9411.00000     13721.00424       946.62500
     9412.00000     13721.00424       946.62500
     9413.00000     13721.00424       946.62500
     9414.00000     13721.00424       946.62500
     9415.00000     13721.00424       946.62500
     9416.00000     13721.00424       946.62500
     9417.00000     13721.00424       946.62500
     9418.00000     13721.00424       946.62500
     9419.00000     13721.00424       946.62500
     9420.00000     13721.00424       946.62500
     9421.00000     13721.00424       946.62500
     9422.00000     13721.00424       946.62500
     9423.00000     13721.00424       946.62500
     9424.00000     13721.00424       946.62500
     9425.00000     13721.00424       946.62500
     9426.00000     13721.00424       946.62500
     9427.00000     13721.00424       946.62500
     9428.00000     13721.00424       946.62500
     9429.00000     13721.00424       946.62500
     9430.00000     13721.00424       946.62500
     9431.00000     13721.00424       946.62500
     9432.00000     13721.00424       946.62500
     9433.00000     13721.00424       946.62500
     9434.00000     13721.00424       946.62500
     9435.00000     13721.00424       946.62500
     9436.00000     13721.00424       946.62500
     9437.00000     13721.00424       946.62500
     9438.00000     13721.00424       946.62500
     9439.00000     13721.00424       946.62500
     9440.00000     13721.00424       946.62500
     9441.00000     13721.00424       946.62500
     9442.00000     13721.00424       946.62500
     9443.00000     13721.00424       946.62500
     9444.00000     13721.00424       946.62500
     9445.00000     13721.00424       946.62500
     9446.00000     13721.00424       946.62500
     9447.00000     13721.00424       946.62500
     9448.00000     13721.00424       946.62500
     9449.00000     13721.00424       946.62500
     9450.00000     13721.00424       946.62500
     9451.00000     13721.00424       946.62500
     9452.00000     13721.00424       946.62500
     9453.00000     13721.00424       946.62500
     9454.00000     13721.00424       946.62500
     9455.00000     13721.00424       946.62500
     9456.00000     13721.00424       946.62500
     9457.00000     13721.00424       946.62500
     9458.00000     13721.00424       946.62500
     9459.00000     13721.00424       946.62500
     9460.00000     13721.00424       946.62500
     9461.00000     13721.00424       946.62500
     9462.00000     13721.00424       946.62500
     9463.00000     13721.00424       946.62500
     9464.00000     13721.00424       946.62500
     9465.00000     13721.00424       946.62500
     9466.00000     13721.00424       946.62500
     9467.00000     13721.00424       946.62500
     9468.00000     13721.00424       946.62500
     9469.00000     13721.00424       946.62500
     9470.00000     13721.00424       946.62500
     9471.00000     13721.00424       946.62500
     9472.00000     13721.00424       946.62500
     9473.00000     13721.00424       946.62500
     9474.00000     13721.00424       946.62500
     9475.00000     13721.00424       946.62500
     9476.00000     13721.00424       946.62500
     9477.00000     13721.00424       946.62500
     9478.00000     13721.00424       946.62500
     9479.00000     13721.00424       946.62500
     9480.00000     13721.00424       946.62500
     9481.00000     13721.00424       946.62500
     9482.00000     13721.00424       946.62500
     9483.00000     13721.00424       946.62500
     9484.00000     13721.00424       946.62500
     9485.00000     13721.00424       946.62500
     9486.00000     13721.00424       946.62500
     9487.00000     13721.00424       946.62500
     9488.00000     13721.00424       946.62500
     9489.00000     13721.00424       946.62500
     9490.00000     13721.00424       946.62500
     9491.00000     13721.00424       946.62500
     9492.00000     13721.00424       946.62500
     9493.00000     13721.00424       946.62500
     9494.00000     13721.00424       946.62500
     9495.00000     13721.00424       946.62500
     9496.00000     13721.00424       946.62500
     9497.00000     13721.00424       946.62500
     9498.00000     13721.00424       946.62500
     9499.00000     13721.00424       946.62500
     9500.00000     13721.00424       946.62500
     9501.00000     13721.00424       946.62500
     9502.00000     13721.00424       946.62500
     9503.00000     13721.00424       946.62500
     9504.00000     13721.00424       946.62500
     9505.00000     13721.00424       946.62500
     9506.00000     13721.00424       946.62500
     9507.00000     13721.00424       946.62500
     9508.00000     13721.00424       946.62500
     9509.00000     13721.00424       946.62500
     9510.00000     13721.00424       946.62500
     9511.00000     13721.00424       946.62500
     9512.00000     13721.00424       946.62500
     9513.00000     13721.00424       946.62500
     9514.00000     13721.00424       946.62500
     9515.00000     13721.00424       946.62500
     9516.00000     13721.00424       946.62500
     9517.00000     13721.00424       946.62500
     9518.00000     13721.00424       946.62500
     9519.00000     13721.00424       946.62500
     9520.00000     13721.00424       946.62500
     9521.00000     13721.00424       946.62500
     9522.00000     13721.00424       946.62500
     9523.00000     13721.00424       946.62500
     9524.00000     13721.00424       946.62500
     9525.00000     13721.00424       946.62500
     9526.00000     13721.00424       946.62500
     9527.00000     13721.00424       946.62500
     9528.00000     13721.00424       946.62500
     9529.00000     13721.00424       946.62500
     9530.00000     13721.00424       946.62500
     9531.00000     13721.00424       946.62500
     9532.00000     13721.00424       946.62500
     9533.00000     13721.00424       946.62500
     9534.00000     13721.00424       946.62500
     9535.00000     13721.00424       946.62500
     9536.00000     13721.00424       946.62500
     9537.00000     13721.00424       946.62500
     9538.00000     13721.00424       946.62500
     9539.00000     13721.00424       946.62500
     9540.00000     13721.00424       946.62500
     9541.00000     13721.00424       946.62500
     9542.00000     13721.00424       946.62500
     9543.00000     13721.00424       946.62500
     9544.00000     13721.00424       946.62500
     9545.00000     13721.00424       946.62500
     9546.00000     13721.00424       946.62500
     9547.00000     13721.00424       946.62500
     9548.00000     13721.00424       946.62500
     9549.00000     13721.00424       946.62500
     9550.00000     13721.00424       946.62500
     9551.00000     13721.00424       946.62500
     9552.00000     13721.00424       946.62500
     9553.00000     13721.00424       946.62500
     9554.00000     13721.00424       946.62500
     9555.00000     13721.00424       946.62500
     9556.00000     13721.00424       946.62500
     9557.00000     13721.00424       946.62500
     9558.00000     13721.00424       946.62500
     9559.00000     13721.00424       946.62500
     9560.00000     13721.00424       946.62500
     9561.00000     13721.00424       946.62500
     9562.00000     13721.00424       946.62500
     9563.00000     13721.00424       946.62500
     9564.00000     13721.00424       946.62500
     9565.00000     13721.00424       946.62500
     9566.00000     13721.00424       946.62500
     9567.00000     13721.00424       946.62500
     9568.00000     13721.00424       946.62500
     9569.00000     13721.00424       946.62500
     9570.00000     13721.00424       946.62500
     9571.00000     13721.00424       946.62500
     9572.00000     13721.00424       946.62500
     9573.00000     13721.00424       946.62500
     9574.00000     13721.00424       946.62500
     9575.00000     13721.00424       946.62500
     9576.00000     13721.00424       946.62500
     9577.00000     13721.00424       946.62500
     9578.00000     13721.00424       946.62500
     9579.00000     13721.00424       946.62500
     9580.00000     13721.00424       946.62500
     9581.00000     13721.00424       946.62500
     9582.00000     13721.00424       946.62500
     9583.00000     13721.00424       946.62500
     9584.00000     13721.00424       946.62500
     9585.00000     13721.00424       946.62500
     9586.00000     13721.00424       946.62500
     9587.00000     13721.00424       946.62500
     9588.00000     13721.00424       946.62500
     9589.00000     13721.00424       946.62500
     9590.00000     13721.00424       946.62500
     9591.00000     13721.00424       946.62500
     9592.00000     13721.00424       946.62500
     9593.00000     13721.00424       946.62500
     9594.00000     13721.00424       946.62500
     9595.00000     13721.00424       946.62500
     9596.00000     13721.00424       946.62500
     9597.00000     13721.00424       946.62500
     9598.00000     13721.00424       946.62500
     9599.00000     13721.00424       946.62500
     9600.00000     13721.00424       946.62500
     9601.00000     13721.00424       946.62500
     9602.00000     13721.00424       946.62500
     9603.00000     13721.00424       946.62500
     9604.00000     13721.00424       946.62500
     9605.00000     13721.00424       946.62500
     9606.00000     13721.00424       946.62500
     9607.00000     13721.00424       946.62500
     9608.00000     13721.00424       946.62500
     9609.00000     13721.00424       946.62500
     9610.00000     13721.00424       946.62500
     9611.00000     13721.00424       946.62500
     9612.00000     13721.00424       946.62500
     9613.00000     13721.00424       946.62500
     9614.00000     13721.00424       946.62500
     9615.00000     13721.00424       946.62500
     9616.00000     13721.00424       946.62500
     9617.00000     13721.00424       946.62500
     9618.00000     13721.00424       946.62500
     9619.00000     13721.00424       946.62500
     9620.00000     13721.00424       946.62500
     9621.00000     13721.00424       946.62500
     9622.00000     13721.00424       946.62500
     9623.00000     13721.00424       946.62500
     9624.00000     13721.00424       946.62500
     9625.00000     13721.00424       946.62500
     9626.00000     13721.00424       946.62500
     9627.00000     13721.00424       946.62500
     9628.00000     13721.00424       946.62500
     9629.00000     13721.00424       946.62500
     9630.00000     13721.00424       946.62500
     9631.00000     13721.00424       946.62500
     9632.00000     13721.00424       946.62500
     9633.00000     13721.00424       946.62500
     9634.00000     13721.00424       946.62500
     9635.00000     13721.00424       946.62500
     9636.00000     13721.00424       946.62500
     9637.00000     13721.00424       946.62500
     9638.00000     13721.00424       946.62500
     9639.00000     13721.00424       946.62500
     9640.00000     13721.00424       946.62500
     9641.00000     13721.00424       946.62500
     9642.00000     13721.00424       946.62500
     9643.00000     13721.00424       946.62500
     9644.00000     13721.00424       946.62500
     9645.00000     13721.00424       946.62500
     9646.00000     13721.00424       946.62500
     9647.00000     13721.00424       946.62500
     9648.00000     13721.00424       946.62500
     9649.00000     13721.00424       946.62500
     9650.00000     13721.00424       946.62500
     9651.00000     13721.00424       946.62500
     9652.00000     13721.00424       946.62500
     9653.00000     13721.00424       946.62500
     9654.00000     13721.00424       946.62500
     9655.00000     13721.00424       946.62500
     9656.00000     13721.00424       946.62500
     9657.00000     13721.00424       946.62500
     9658.00000     13721.00424       946.62500
     9659.00000     13721.00424       946.62500
     9660.00000     13721.00424       946.62500
     9661.00000     13721.00424       946.62500
     9662.00000     13721.00424       946.62500
     9663.00000     13721.00424       946.62500
     9664.00000     13721.00424       946.62500
     9665.00000     13721.00424       946.62500
     9666.00000     13721.00424       946.62500
     9667.00000     13721.00424       946.62500
     9668.00000     13721.00424       946.62500
     9669.00000     13721.00424       946.62500
     9670.00000     13721.00424       946.62500
     9671.00000     13721.00424       946.62500
     9672.00000     13721.00424       946.62500
     9673.00000     13721.00424       946.62500
     9674.00000     13721.00424       946.62500
     9675.00000     13721.00424       946.62500
     9676.00000     13721.00424       946.62500
     9677.00000     13721.00424       946.62500
     9678.00000     13721.00424       946.62500
     9679.00000     13721.00424       946.62500
     9680.00000     13721.00424       946.62500
     9681.00000     13721.00424       946.62500
     9682.00000     13721.00424       946.62500
     9683.00000     13721.00424       946.62500
     9684.00000     13721.00424       946.62500
     9685.00000     13721.00424       946.62500
     9686.00000     13721.00424       946.62500
     9687.00000     13721.00424       946.62500
     9688.00000     13721.00424       946.62500
     9689.00000     13721.00424       946.62500
     9690.00000     13721.00424       946.62500
     9691.00000     13721.00424       946.62500
     9692.00000     13721.00424       946.62500
     9693.00000     13721.00424       946.62500
     9694.00000     13721.00424       946.62500
     9695.00000     13721.00424       946.62500
     9696.00000     13721.00424       946.62500
     9697.00000     13721.00424       946.62500
     9698.00000     13721.00424       946.62500
     9699.00000     13721.00424       946.62500
     9700.00000     13721.00424       946.62500
     9701.00000     13721.00424       946.62500
     9702.00000     13721.00424       946.62500
     9703.00000     13721.00424       946.62500
     9704.00000     13721.00424       946.62500
     9705.00000     13721.00424       946.62500
     9706.00000     13721.00424       946.62500
     9707.00000     13721.00424       946.62500
     9708.00000     13721.00424       946.62500
     9709.00000     13721.00424       946.62500
     9710.00000     13721.00424       946.62500
     9711.00000     13721.00424       946.62500
     9712.00000     13721.00424       946.62500
     9713.00000     13721.00424       946.62500
     9714.00000     13721.00424       946.62500
     9715.00000     13721.00424       946.62500
     9716.00000     13721.00424       946.62500
     9717.00000     13721.00424       946.62500
     9718.00000     13721.00424       946.62500
     9719.00000     13721.00424       946.62500
     9720.00000     13721.00424       946.62500
     9721.00000     13721.00424       946.62500
     9722.00000     13721.00424       946.62500
     9723.00000     13721.00424       946.62500
     9724.00000     13721.00424       946.62500
     9725.00000     13721.00424       946.62500
     9726.00000     13721.00424       946.62500
     9727.00000     13721.00424       946.62500
     9728.00000     13721.00424       946.62500
     9729.00000     13721.00424       946.62500
     9730.00000     13721.00424       946.62500
     9731.00000     13721.00424       946.62500
     9732.00000     13721.00424       946.62500
     9733.00000     13721.00424       946.62500
     9734.00000     13721.00424       946.62500
     9735.00000     13721.00424       946.62500
     9736.00000     13721.00424       946.62500
     9737.00000     13721.00424       946.62500
     9738.00000     13721.00424       946.62500
     9739.00000     13721.00424       946.62500
     9740.00000     13721.00424       946.62500
     9741.00000     13721.00424       946.62500
     9742.00000     13721.00424       946.62500
     9743.00000     13721.00424       946.62500
     9744.00000     13721.00424       946.62500
     9745.00000     13721.00424       946.62500
     9746.00000     13721.00424       946.62500
     9747.00000     13721.00424       946.62500
     9748.00000     13721.00424       946.62500
     9749.00000     13721.00424       946.62500
     9750.00000     13721.00424       946.62500
     9751.00000     13721.00424       946.62500
     9752.00000     13721.00424       946.62500
     9753.00000     13721.00424       946.62500
     9754.00000     13721.00424       946.62500
     9755.00000     13721.00424       946.62500
     9756.00000     13721.00424       946.62500
     9757.00000     13721.00424       946.62500
     9758.00000     13721.00424       946.62500
     9759.00000     13721.00424       946.62500
     9760.00000     13721.00424       946.62500
     9761.00000     13721.00424       946.62500
     9762.00000     13721.00424       946.62500
     9763.00000     13721.00424       946.62500
     9764.00000     13721.00424       946.62500
     9765.00000     13721.00424       946.62500
     9766.00000     13721.00424       946.62500
     9767.00000     13721.00424       946.62500
     9768.00000     13721.00424       946.62500
     9769.00000     13721.00424       946.62500
     9770.00000     13721.00424       946.62500
     9771.00000     13721.00424       946.62500
     9772.00000     13721.00424       946.62500
     9773.00000     13721.00424       946.62500
     9774.00000     13721.00424       946.62500
     9775.00000     13721.00424       946.62500
     9776.00000     13721.00424       946.62500
     9777.00000     13721.00424       946.62500
     9778.00000     13721.00424       946.62500
     9779.00000     13721.00424       946.62500
     9780.00000     13721.00424       946.62500
     9781.00000     13721.00424       946.62500
     9782.00000     13721.00424       946.62500
     9783.00000     13721.00424       946.62500
     9784.00000     13721.00424       946.62500
     9785.00000     13721.00424       946.62500
     9786.00000     13721.00424       946.62500
     9787.00000     13721.00424       946.62500
     9788.00000     13721.00424       946.62500
     9789.00000     13721.00424       946.62500
     9790.00000     13721.00424       946.62500
     9791.00000     13721.00424       946.62500
     9792.00000     13721.00424       946.62500
     9793.00000     13721.00424       946.62500
     9794.00000     13721.00424       946.62500
     9795.00000     13721.00424       946.62500
     9796.00000     13721.00424       946.62500
     9797.00000     13721.00424       946.62500
     9798.00000     13721.00424       946.62500
     9799.00000     13721.00424       946.62500
     9800.00000     13721.00424       946.62500
     9801.00000     13721.00424       946.62500
     9802.00000     13721.00424       946.62500
     9803.00000     13721.00424       946.62500
     9804.00000     13721.00424       946.62500
     9805.00000     13721.00424       946.62500
     9806.00000     13721.00424       946.62500
     9807.00000     13721.00424       946.62500
     9808.00000     13721.00424       946.62500
