        hour        infil
   251.35556     16.63298
   251.35833     16.63311
   251.36111     16.63324
   251.36389     16.63337
   251.36667     16.63350
   251.36944     16.63364
   251.37222     16.63377
   251.37500     16.63390
   251.37778     16.63403
   251.38056     16.63416
   251.38333     16.63430
   251.38611     16.63443
   251.38889     16.63456
   251.39167     16.63469
   251.39444     16.63482
   251.39722     16.63495
   251.40000     16.63509
   251.40278     16.63522
   251.40556     16.63535
   251.40833     16.63548
   251.41111     16.63561
   251.41389     16.63575
   251.41667     16.63588
   251.41944     16.63601
   251.42222     16.63614
   251.42500     16.63627
   251.42778     16.63641
   251.43056     16.63654
   251.43333     16.63667
   251.43611     16.63680
   251.43889     16.63693
   251.44167     16.63707
   251.44444     16.63720
   251.44722     16.63733
   251.45000     16.63746
   251.45278     16.63759
   251.45556     16.63773
   251.45833     16.63786
   251.46111     16.63799
   251.46389     16.63812
   251.46667     16.63825
   251.46944     16.63839
   251.47222     16.63852
   251.47500     16.63865
   251.47778     16.63878
   251.48056     16.63891
   251.48333     16.63904
   251.48611     16.63918
   251.48889     16.63931
   251.49167     16.63944
   251.49444     16.63957
   251.49722     16.63970
   251.50000     16.63984
   251.50278     16.63997
   251.50556     16.64010
   251.50833     16.64023
   251.51111     16.64036
   251.51389     16.64050
   251.51667     16.64063
   251.51944     16.64076
   251.52222     16.64089
   251.52500     16.64102
   251.52778     16.64116
   251.53056     16.64129
   251.53333     16.64142
   251.53611     16.64155
   251.53889     16.64168
   251.54167     16.64182
   251.54444     16.64195
   251.54722     16.64208
   251.55000     16.64221
   251.55278     16.64234
   251.55556     16.64248
   251.55833     16.64261
   251.56111     16.64274
   251.56389     16.64287
   251.56667     16.64300
   251.56944     16.64313
   251.57222     16.64327
   251.57500     16.64340
   251.57778     16.64353
   251.58056     16.64366
   251.58333     16.64379
   251.58611     16.64393
   251.58889     16.64406
   251.59167     16.64419
   251.59444     16.64432
   251.59722     16.64445
   251.60000     16.64459
   251.60278     16.64472
   251.60556     16.64485
   251.60833     16.64498
   251.61111     16.64511
   251.61389     16.64525
   251.61667     16.64538
   251.61944     16.64551
   251.62222     16.64564
   251.62500     16.64577
   251.62778     16.64591
   251.63056     16.64604
   251.63333     16.64617
   251.63611     16.64630
   251.63889     16.64643
   251.64167     16.64657
   251.64444     16.64670
   251.64722     16.64683
   251.65000     16.64696
   251.65278     16.64709
   251.65556     16.64722
   251.65833     16.64736
   251.66111     16.64749
   251.66389     16.64762
   251.66667     16.64775
   251.66944     16.64788
   251.67222     16.64802
   251.67500     16.64815
   251.67778     16.64828
   251.68056     16.64841
   251.68333     16.64854
   251.68611     16.64868
   251.68889     16.64881
   251.69167     16.64894
   251.69444     16.64907
   251.69722     16.64920
   251.70000     16.64934
   251.70278     16.64947
   251.70556     16.64960
   251.70833     16.64973
   251.71111     16.64986
   251.71389     16.65000
   251.71667     16.65013
   251.71944     16.65026
   251.72222     16.65039
   251.72500     16.65052
   251.72778     16.65065
   251.73056     16.65079
   251.73333     16.65092
   251.73611     16.65105
   251.73889     16.65118
   251.74167     16.65131
   251.74444     16.65145
   251.74722     16.65158
   251.75000     16.65171
   251.75278     16.65184
   251.75556     16.65197
   251.75833     16.65211
   251.76111     16.65224
   251.76389     16.65237
   251.76667     16.65250
   251.76944     16.65263
   251.77222     16.65277
   251.77500     16.65290
   251.77778     16.65303
   251.78056     16.65316
   251.78333     16.65329
   251.78611     16.65343
   251.78889     16.65356
   251.79167     16.65369
   251.79444     16.65382
   251.79722     16.65395
   251.80000     16.65408
   251.80278     16.65422
   251.80556     16.65435
   251.80833     16.65448
   251.81111     16.65461
   251.81389     16.65474
   251.81667     16.65488
   251.81944     16.65501
   251.82222     16.65514
   251.82500     16.65527
   251.82778     16.65540
   251.83056     16.65554
   251.83333     16.65567
   251.83611     16.65580
   251.83889     16.65593
   251.84167     16.65606
   251.84444     16.65620
   251.84722     16.65633
   251.85000     16.65646
   251.85278     16.65659
   251.85556     16.65672
   251.85833     16.65685
   251.86111     16.65699
   251.86389     16.65712
   251.86667     16.65725
   251.86944     16.65738
   251.87222     16.65751
   251.87500     16.65765
   251.87778     16.65778
   251.88056     16.65791
   251.88333     16.65804
   251.88611     16.65817
   251.88889     16.65831
   251.89167     16.65844
   251.89444     16.65857
   251.89722     16.65870
   251.90000     16.65883
   251.90278     16.65897
   251.90556     16.65910
   251.90833     16.65923
   251.91111     16.65936
   251.91389     16.65949
   251.91667     16.65962
   251.91944     16.65976
   251.92222     16.65989
   251.92500     16.66002
   251.92778     16.66015
   251.93056     16.66028
   251.93333     16.66042
   251.93611     16.66055
   251.93889     16.66068
   251.94167     16.66081
   251.94444     16.66094
   251.94722     16.66108
   251.95000     16.66121
   251.95278     16.66134
   251.95556     16.66147
   251.95833     16.66160
   251.96111     16.66174
   251.96389     16.66187
   251.96667     16.66200
   251.96944     16.66213
   251.97222     16.66226
   251.97500     16.66239
   251.97778     16.66253
   251.98056     16.66266
   251.98333     16.66279
   251.98611     16.66292
   251.98889     16.66305
   251.99167     16.66319
   251.99444     16.66332
   251.99722     16.66345
   252.00000     16.66358
   252.00278     16.66371
   252.00556     16.66385
   252.00833     16.66398
   252.01111     16.66411
   252.01389     16.66424
   252.01667     16.66437
   252.01944     16.66451
   252.02222     16.66464
   252.02500     16.66477
   252.02778     16.66490
   252.03056     16.66503
   252.03333     16.66516
   252.03611     16.66530
   252.03889     16.66543
   252.04167     16.66556
   252.04444     16.66569
   252.04722     16.66582
   252.05000     16.66596
   252.05278     16.66609
   252.05556     16.66622
   252.05833     16.66635
   252.06111     16.66648
   252.06389     16.66662
   252.06667     16.66675
   252.06944     16.66688
   252.07222     16.66701
   252.07500     16.66714
   252.07778     16.66728
   252.08056     16.66741
   252.08333     16.66754
   252.08611     16.66767
   252.08889     16.66780
   252.09167     16.66793
   252.09444     16.66807
   252.09722     16.66820
   252.10000     16.66833
   252.10278     16.66846
   252.10556     16.66859
   252.10833     16.66873
   252.11111     16.66886
   252.11389     16.66899
   252.11667     16.66912
   252.11944     16.66925
   252.12222     16.66939
   252.12500     16.66952
   252.12778     16.66965
   252.13056     16.66978
   252.13333     16.66991
   252.13611     16.67005
   252.13889     16.67018
   252.14167     16.67031
   252.14444     16.67044
   252.14722     16.67057
   252.15000     16.67070
   252.15278     16.67084
   252.15556     16.67097
   252.15833     16.67110
   252.16111     16.67123
   252.16389     16.67136
   252.16667     16.67150
   252.16944     16.67163
   252.17222     16.67176
   252.17500     16.67189
   252.17778     16.67202
   252.18056     16.67216
   252.18333     16.67229
   252.18611     16.67242
   252.18889     16.67255
   252.19167     16.67268
   252.19444     16.67281
   252.19722     16.67295
   252.20000     16.67308
   252.20278     16.67321
   252.20556     16.67334
   252.20833     16.67347
   252.21111     16.67361
   252.21389     16.67374
   252.21667     16.67387
   252.21944     16.67400
   252.22222     16.67413
   252.22500     16.67427
   252.22778     16.67440
   252.23056     16.67453
   252.23333     16.67466
   252.23611     16.67479
   252.23889     16.67493
   252.24167     16.67506
   252.24444     16.67519
   252.24722     16.67532
   252.25000     16.67545
   252.25278     16.67558
   252.25556     16.67572
   252.25833     16.67585
   252.26111     16.67598
   252.26389     16.67611
   252.26667     16.67624
   252.26944     16.67638
   252.27222     16.67651
   252.27500     16.67664
   252.27778     16.67677
   252.28056     16.67690
   252.28333     16.67704
   252.28611     16.67717
   252.28889     16.67730
   252.29167     16.67743
   252.29444     16.67756
   252.29722     16.67769
   252.30000     16.67783
   252.30278     16.67796
   252.30556     16.67809
   252.30833     16.67822
   252.31111     16.67835
   252.31389     16.67849
   252.31667     16.67862
   252.31944     16.67875
   252.32222     16.67888
   252.32500     16.67901
   252.32778     16.67915
   252.33056     16.67928
   252.33333     16.67941
   252.33611     16.67954
   252.33889     16.67967
   252.34167     16.67980
   252.34444     16.67994
   252.34722     16.68007
   252.35000     16.68020
   252.35278     16.68033
   252.35556     16.68046
   252.35833     16.68060
   252.36111     16.68073
   252.36389     16.68086
   252.36667     16.68099
   252.36944     16.68112
   252.37222     16.68126
   252.37500     16.68139
   252.37778     16.68152
   252.38056     16.68165
   252.38333     16.68178
   252.38611     16.68191
   252.38889     16.68205
   252.39167     16.68218
   252.39444     16.68231
   252.39722     16.68244
   252.40000     16.68257
   252.40278     16.68271
   252.40556     16.68284
   252.40833     16.68297
   252.41111     16.68310
   252.41389     16.68323
   252.41667     16.68337
   252.41944     16.68350
   252.42222     16.68363
   252.42500     16.68376
   252.42778     16.68389
   252.43056     16.68402
   252.43333     16.68416
   252.43611     16.68429
   252.43889     16.68442
   252.44167     16.68455
   252.44444     16.68468
   252.44722     16.68482
   252.45000     16.68495
   252.45278     16.68508
   252.45556     16.68521
   252.45833     16.68534
   252.46111     16.68548
   252.46389     16.68561
   252.46667     16.68574
   252.46944     16.68587
   252.47222     16.68600
   252.47500     16.68613
   252.47778     16.68627
   252.48056     16.68640
   252.48333     16.68653
   252.48611     16.68666
   252.48889     16.68679
   252.49167     16.68693
   252.49444     16.68706
   252.49722     16.68719
   252.50000     16.68732
   252.50278     16.68745
   252.50556     16.68759
   252.50833     16.68772
   252.51111     16.68785
   252.51389     16.68798
   252.51667     16.68811
   252.51944     16.68824
   252.52222     16.68838
   252.52500     16.68851
   252.52778     16.68864
   252.53056     16.68877
   252.53333     16.68890
   252.53611     16.68904
   252.53889     16.68917
   252.54167     16.68930
   252.54444     16.68943
   252.54722     16.68956
   252.55000     16.68970
   252.55278     16.68983
   252.55556     16.68996
   252.55833     16.69009
   252.56111     16.69022
   252.56389     16.69035
   252.56667     16.69049
   252.56944     16.69062
   252.57222     16.69075
   252.57500     16.69088
   252.57778     16.69101
   252.58056     16.69115
   252.58333     16.69128
   252.58611     16.69141
   252.58889     16.69154
   252.59167     16.69167
   252.59444     16.69180
   252.59722     16.69194
   252.60000     16.69207
   252.60278     16.69220
   252.60556     16.69233
   252.60833     16.69246
   252.61111     16.69260
   252.61389     16.69273
   252.61667     16.69286
   252.61944     16.69299
   252.62222     16.69312
   252.62500     16.69326
   252.62778     16.69339
   252.63056     16.69352
   252.63333     16.69365
   252.63611     16.69378
   252.63889     16.69391
   252.64167     16.69405
   252.64444     16.69418
   252.64722     16.69431
   252.65000     16.69444
   252.65278     16.69457
   252.65556     16.69471
   252.65833     16.69484
   252.66111     16.69497
   252.66389     16.69510
   252.66667     16.69523
   252.66944     16.69537
   252.67222     16.69550
   252.67500     16.69563
   252.67778     16.69576
   252.68056     16.69589
   252.68333     16.69602
   252.68611     16.69616
   252.68889     16.69629
   252.69167     16.69642
   252.69444     16.69655
   252.69722     16.69668
   252.70000     16.69682
   252.70278     16.69695
   252.70556     16.69708
   252.70833     16.69721
   252.71111     16.69734
   252.71389     16.69747
   252.71667     16.69761
   252.71944     16.69774
   252.72222     16.69787
   252.72500     16.69800
   252.72778     16.69813
   252.73056     16.69827
   252.73333     16.69840
   252.73611     16.69853
   252.73889     16.69866
   252.74167     16.69879
   252.74444     16.69893
   252.74722     16.69906
   252.75000     16.69919
   252.75278     16.69932
   252.75556     16.69945
   252.75833     16.69958
   252.76111     16.69972
   252.76389     16.69985
   252.76667     16.69998
   252.76944     16.70011
   252.77222     16.70024
   252.77500     16.70038
   252.77778     16.70051
   252.78056     16.70064
   252.78333     16.70077
   252.78611     16.70090
   252.78889     16.70103
   252.79167     16.70117
   252.79444     16.70130
   252.79722     16.70143
   252.80000     16.70156
   252.80278     16.70169
   252.80556     16.70183
   252.80833     16.70196
   252.81111     16.70209
   252.81389     16.70222
   252.81667     16.70235
   252.81944     16.70249
   252.82222     16.70262
   252.82500     16.70275
   252.82778     16.70288
   252.83056     16.70301
   252.83333     16.70314
   252.83611     16.70328
   252.83889     16.70341
   252.84167     16.70354
   252.84444     16.70367
   252.84722     16.70380
   252.85000     16.70394
   252.85278     16.70407
   252.85556     16.70420
   252.85833     16.70433
   252.86111     16.70446
   252.86389     16.70459
   252.86667     16.70473
   252.86944     16.70486
   252.87222     16.70499
   252.87500     16.70512
   252.87778     16.70525
   252.88056     16.70539
   252.88333     16.70552
   252.88611     16.70565
   252.88889     16.70578
   252.89167     16.70591
   252.89444     16.70604
   252.89722     16.70618
   252.90000     16.70631
   252.90278     16.70644
   252.90556     16.70657
   252.90833     16.70670
   252.91111     16.70684
   252.91389     16.70697
   252.91667     16.70710
   252.91944     16.70723
   252.92222     16.70736
   252.92500     16.70750
   252.92778     16.70763
   252.93056     16.70776
   252.93333     16.70789
   252.93611     16.70802
   252.93889     16.70815
   252.94167     16.70829
   252.94444     16.70842
   252.94722     16.70855
   252.95000     16.70868
   252.95278     16.70881
   252.95556     16.70895
   252.95833     16.70908
   252.96111     16.70921
   252.96389     16.70934
   252.96667     16.70947
   252.96944     16.70960
   252.97222     16.70974
   252.97500     16.70987
   252.97778     16.71000
   252.98056     16.71013
   252.98333     16.71026
   252.98611     16.71040
   252.98889     16.71053
   252.99167     16.71066
   252.99444     16.71079
   252.99722     16.71092
   253.00000     16.71105
   253.00278     16.71119
   253.00556     16.71132
   253.00833     16.71145
   253.01111     16.71158
   253.01389     16.71171
   253.01667     16.71185
   253.01944     16.71198
   253.02222     16.71211
   253.02500     16.71224
   253.02778     16.71237
   253.03056     16.71250
   253.03333     16.71264
   253.03611     16.71277
   253.03889     16.71290
   253.04167     16.71303
   253.04444     16.71316
   253.04722     16.71330
   253.05000     16.71343
   253.05278     16.71356
   253.05556     16.71369
   253.05833     16.71382
   253.06111     16.71396
   253.06389     16.71409
   253.06667     16.71422
   253.06944     16.71435
   253.07222     16.71448
   253.07500     16.71461
   253.07778     16.71475
   253.08056     16.71488
   253.08333     16.71501
   253.08611     16.71514
   253.08889     16.71527
   253.09167     16.71541
   253.09444     16.71554
   253.09722     16.71567
   253.10000     16.71580
   253.10278     16.71593
   253.10556     16.71606
   253.10833     16.71620
   253.11111     16.71633
   253.11389     16.71646
   253.11667     16.71659
   253.11944     16.71672
   253.12222     16.71686
   253.12500     16.71699
   253.12778     16.71712
   253.13056     16.71725
   253.13333     16.71738
   253.13611     16.71751
   253.13889     16.71765
   253.14167     16.71778
   253.14444     16.71791
   253.14722     16.71804
   253.15000     16.71817
   253.15278     16.71831
   253.15556     16.71844
   253.15833     16.71857
   253.16111     16.71870
   253.16389     16.71883
   253.16667     16.71896
   253.16944     16.71910
   253.17222     16.71923
   253.17500     16.71936
   253.17778     16.71949
   253.18056     16.71962
   253.18333     16.71976
   253.18611     16.71989
   253.18889     16.72002
   253.19167     16.72015
   253.19444     16.72028
   253.19722     16.72041
   253.20000     16.72055
   253.20278     16.72068
   253.20556     16.72081
   253.20833     16.72094
   253.21111     16.72107
   253.21389     16.72121
   253.21667     16.72134
   253.21944     16.72147
   253.22222     16.72160
   253.22500     16.72173
   253.22778     16.72186
   253.23056     16.72200
   253.23333     16.72213
   253.23611     16.72226
   253.23889     16.72239
   253.24167     16.72252
   253.24444     16.72266
   253.24722     16.72279
   253.25000     16.72292
   253.25278     16.72305
   253.25556     16.72318
   253.25833     16.72331
   253.26111     16.72345
   253.26389     16.72358
   253.26667     16.72371
   253.26944     16.72384
   253.27222     16.72397
   253.27500     16.72411
   253.27778     16.72424
   253.28056     16.72437
   253.28333     16.72450
   253.28611     16.72463
   253.28889     16.72476
   253.29167     16.72490
   253.29444     16.72503
   253.29722     16.72516
   253.30000     16.72529
   253.30278     16.72542
   253.30556     16.72556
   253.30833     16.72569
   253.31111     16.72582
   253.31389     16.72595
   253.31667     16.72608
   253.31944     16.72621
   253.32222     16.72635
   253.32500     16.72648
   253.32778     16.72661
   253.33056     16.72674
   253.33333     16.72687
   253.33611     16.72701
   253.33889     16.72714
   253.34167     16.72727
   253.34444     16.72740
   253.34722     16.72753
   253.35000     16.72766
   253.35278     16.72780
   253.35556     16.72793
   253.35833     16.72806
   253.36111     16.72819
   253.36389     16.72832
   253.36667     16.72846
   253.36944     16.72859
   253.37222     16.72872
   253.37500     16.72885
   253.37778     16.72898
   253.38056     16.72911
   253.38333     16.72925
   253.38611     16.72938
   253.38889     16.72951
   253.39167     16.72964
   253.39444     16.72977
   253.39722     16.72991
   253.40000     16.73004
   253.40278     16.73017
   253.40556     16.73030
   253.40833     16.73043
   253.41111     16.73056
   253.41389     16.73070
   253.41667     16.73083
   253.41944     16.73096
   253.42222     16.73109
   253.42500     16.73122
   253.42778     16.73136
   253.43056     16.73149
   253.43333     16.73162
   253.43611     16.73175
   253.43889     16.73188
   253.44167     16.73201
   253.44444     16.73215
   253.44722     16.73228
   253.45000     16.73241
   253.45278     16.73254
   253.45556     16.73267
   253.45833     16.73280
   253.46111     16.73294
   253.46389     16.73307
   253.46667     16.73320
   253.46944     16.73333
   253.47222     16.73346
   253.47500     16.73360
   253.47778     16.73373
   253.48056     16.73386
   253.48333     16.73399
   253.48611     16.73412
   253.48889     16.73425
   253.49167     16.73439
   253.49444     16.73452
   253.49722     16.73465
   253.50000     16.73478
   253.50278     16.73491
   253.50556     16.73505
   253.50833     16.73518
   253.51111     16.73531
   253.51389     16.73544
   253.51667     16.73557
   253.51944     16.73570
   253.52222     16.73584
   253.52500     16.73597
   253.52778     16.73610
   253.53056     16.73623
   253.53333     16.73636
   253.53611     16.73650
   253.53889     16.73663
   253.54167     16.73676
   253.54444     16.73689
   253.54722     16.73702
   253.55000     16.73715
   253.55278     16.73729
   253.55556     16.73742
   253.55833     16.73755
   253.56111     16.73768
   253.56389     16.73781
   253.56667     16.73795
   253.56944     16.73808
   253.57222     16.73821
   253.57500     16.73834
   253.57778     16.73847
   253.58056     16.73860
   253.58333     16.73874
   253.58611     16.73887
   253.58889     16.73900
   253.59167     16.73913
   253.59444     16.73926
   253.59722     16.73939
   253.60000     16.73953
   253.60278     16.73966
   253.60556     16.73979
   253.60833     16.73992
   253.61111     16.74005
   253.61389     16.74019
   253.61667     16.74032
   253.61944     16.74045
   253.62222     16.74058
   253.62500     16.74071
   253.62778     16.74084
   253.63056     16.74098
   253.63333     16.74111
   253.63611     16.74124
   253.63889     16.74137
   253.64167     16.74150
   253.64444     16.74164
   253.64722     16.74177
   253.65000     16.74190
   253.65278     16.74203
   253.65556     16.74216
   253.65833     16.74229
   253.66111     16.74243
   253.66389     16.74256
   253.66667     16.74269
   253.66944     16.74282
   253.67222     16.74295
   253.67500     16.74309
   253.67778     16.74322
   253.68056     16.74335
   253.68333     16.74348
   253.68611     16.74361
   253.68889     16.74374
   253.69167     16.74388
   253.69444     16.74401
   253.69722     16.74414
   253.70000     16.74427
   253.70278     16.74440
   253.70556     16.74453
   253.70833     16.74467
   253.71111     16.74480
   253.71389     16.74493
   253.71667     16.74506
   253.71944     16.74519
   253.72222     16.74533
   253.72500     16.74546
   253.72778     16.74559
   253.73056     16.74572
   253.73333     16.74585
   253.73611     16.74598
   253.73889     16.74612
   253.74167     16.74625
   253.74444     16.74638
   253.74722     16.74651
   253.75000     16.74664
   253.75278     16.74678
   253.75556     16.74691
   253.75833     16.74704
   253.76111     16.74717
   253.76389     16.74730
   253.76667     16.74743
   253.76944     16.74757
   253.77222     16.74770
   253.77500     16.74783
   253.77778     16.74796
   253.78056     16.74809
   253.78333     16.74822
   253.78611     16.74836
   253.78889     16.74849
   253.79167     16.74862
   253.79444     16.74875
   253.79722     16.74888
   253.80000     16.74902
   253.80278     16.74915
   253.80556     16.74928
   253.80833     16.74941
   253.81111     16.74954
   253.81389     16.74967
   253.81667     16.74981
   253.81944     16.74994
   253.82222     16.75007
   253.82500     16.75020
   253.82778     16.75033
   253.83056     16.75047
   253.83333     16.75060
   253.83611     16.75073
   253.83889     16.75086
   253.84167     16.75099
   253.84444     16.75112
   253.84722     16.75126
   253.85000     16.75139
   253.85278     16.75152
   253.85556     16.75165
   253.85833     16.75178
   253.86111     16.75191
   253.86389     16.75205
   253.86667     16.75218
   253.86944     16.75231
   253.87222     16.75244
   253.87500     16.75257
   253.87778     16.75271
   253.88056     16.75284
   253.88333     16.75297
   253.88611     16.75310
   253.88889     16.75323
   253.89167     16.75336
   253.89444     16.75350
   253.89722     16.75363
   253.90000     16.75376
   253.90278     16.75389
   253.90556     16.75402
   253.90833     16.75415
   253.91111     16.75429
   253.91389     16.75442
   253.91667     16.75455
   253.91944     16.75468
   253.92222     16.75481
   253.92500     16.75495
   253.92778     16.75508
   253.93056     16.75521
   253.93333     16.75534
   253.93611     16.75547
   253.93889     16.75560
   253.94167     16.75574
   253.94444     16.75587
   253.94722     16.75600
   253.95000     16.75613
   253.95278     16.75626
   253.95556     16.75639
   253.95833     16.75653
   253.96111     16.75666
   253.96389     16.75679
   253.96667     16.75692
   253.96944     16.75705
   253.97222     16.75719
   253.97500     16.75732
   253.97778     16.75745
   253.98056     16.75758
   253.98333     16.75771
   253.98611     16.75784
   253.98889     16.75798
   253.99167     16.75811
   253.99444     16.75824
   253.99722     16.75837
   254.00000     16.75850
   254.00278     16.75863
   254.00556     16.75877
   254.00833     16.75890
   254.01111     16.75903
   254.01389     16.75916
   254.01667     16.75929
   254.01944     16.75943
   254.02222     16.75956
   254.02500     16.75969
   254.02778     16.75982
   254.03056     16.75995
   254.03333     16.76008
   254.03611     16.76022
   254.03889     16.76035
   254.04167     16.76048
   254.04444     16.76061
   254.04722     16.76074
   254.05000     16.76087
   254.05278     16.76101
   254.05556     16.76114
   254.05833     16.76127
   254.06111     16.76140
   254.06389     16.76153
   254.06667     16.76167
   254.06944     16.76180
   254.07222     16.76193
   254.07500     16.76206
   254.07778     16.76219
   254.08056     16.76232
   254.08333     16.76246
   254.08611     16.76259
   254.08889     16.76272
   254.09167     16.76285
   254.09444     16.76298
   254.09722     16.76311
   254.10000     16.76325
   254.10278     16.76338
   254.10556     16.76351
   254.10833     16.76364
   254.11111     16.76377
   254.11389     16.76391
   254.11667     16.76404
   254.11944     16.76417
   254.12222     16.76430
   254.12500     16.76443
   254.12778     16.76456
   254.13056     16.76470
   254.13333     16.76483
   254.13611     16.76496
   254.13889     16.76509
   254.14167     16.76522
   254.14444     16.76535
   254.14722     16.76549
   254.15000     16.76562
   254.15278     16.76575
   254.15556     16.76588
   254.15833     16.76601
   254.16111     16.76615
   254.16389     16.76628
   254.16667     16.76641
   254.16944     16.76654
   254.17222     16.76667
   254.17500     16.76680
   254.17778     16.76694
   254.18056     16.76707
   254.18333     16.76720
   254.18611     16.76733
   254.18889     16.76746
   254.19167     16.76759
   254.19444     16.76773
   254.19722     16.76786
   254.20000     16.76799
   254.20278     16.76812
   254.20556     16.76825
   254.20833     16.76839
   254.21111     16.76852
   254.21389     16.76865
   254.21667     16.76878
   254.21944     16.76891
   254.22222     16.76904
   254.22500     16.76918
   254.22778     16.76931
   254.23056     16.76944
   254.23333     16.76957
   254.23611     16.76970
   254.23889     16.76983
   254.24167     16.76997
   254.24444     16.77010
   254.24722     16.77023
   254.25000     16.77036
   254.25278     16.77049
   254.25556     16.77063
   254.25833     16.77076
   254.26111     16.77089
   254.26389     16.77102
   254.26667     16.77115
   254.26944     16.77128
   254.27222     16.77142
   254.27500     16.77155
   254.27778     16.77168
   254.28056     16.77181
   254.28333     16.77194
   254.28611     16.77207
   254.28889     16.77221
   254.29167     16.77234
   254.29444     16.77247
   254.29722     16.77260
   254.30000     16.77273
   254.30278     16.77286
   254.30556     16.77300
   254.30833     16.77313
   254.31111     16.77326
   254.31389     16.77339
   254.31667     16.77352
   254.31944     16.77366
   254.32222     16.77379
   254.32500     16.77392
   254.32778     16.77405
   254.33056     16.77418
   254.33333     16.77431
   254.33611     16.77445
   254.33889     16.77458
   254.34167     16.77471
   254.34444     16.77484
   254.34722     16.77497
   254.35000     16.77510
   254.35278     16.77524
   254.35556     16.77537
   254.35833     16.77550
   254.36111     16.77563
   254.36389     16.77576
   254.36667     16.77589
   254.36944     16.77603
   254.37222     16.77616
   254.37500     16.77629
   254.37778     16.77642
   254.38056     16.77655
   254.38333     16.77669
   254.38611     16.77682
   254.38889     16.77695
   254.39167     16.77708
   254.39444     16.77721
   254.39722     16.77734
   254.40000     16.77748
   254.40278     16.77761
   254.40556     16.77774
   254.40833     16.77787
   254.41111     16.77800
   254.41389     16.77813
   254.41667     16.77827
   254.41944     16.77840
   254.42222     16.77853
   254.42500     16.77866
   254.42778     16.77879
   254.43056     16.77892
   254.43333     16.77906
   254.43611     16.77919
   254.43889     16.77932
   254.44167     16.77945
   254.44444     16.77958
   254.44722     16.77972
   254.45000     16.77985
   254.45278     16.77998
   254.45556     16.78011
   254.45833     16.78024
   254.46111     16.78037
   254.46389     16.78051
   254.46667     16.78064
   254.46944     16.78077
   254.47222     16.78090
   254.47500     16.78103
   254.47778     16.78116
   254.48056     16.78130
   254.48333     16.78143
   254.48611     16.78156
   254.48889     16.78169
   254.49167     16.78182
   254.49444     16.78195
   254.49722     16.78209
   254.50000     16.78222
   254.50278     16.78235
   254.50556     16.78248
   254.50833     16.78261
   254.51111     16.78275
   254.51389     16.78288
   254.51667     16.78301
   254.51944     16.78314
   254.52222     16.78327
   254.52500     16.78340
   254.52778     16.78354
   254.53056     16.78367
   254.53333     16.78380
   254.53611     16.78393
   254.53889     16.78406
   254.54167     16.78419
   254.54444     16.78433
   254.54722     16.78446
   254.55000     16.78459
   254.55278     16.78472
   254.55556     16.78485
   254.55833     16.78498
   254.56111     16.78512
   254.56389     16.78525
   254.56667     16.78538
   254.56944     16.78551
   254.57222     16.78564
   254.57500     16.78578
   254.57778     16.78591
   254.58056     16.78604
   254.58333     16.78617
   254.58611     16.78630
   254.58889     16.78643
   254.59167     16.78657
   254.59444     16.78670
   254.59722     16.78683
   254.60000     16.78696
   254.60278     16.78709
   254.60556     16.78722
   254.60833     16.78736
   254.61111     16.78749
   254.61389     16.78762
   254.61667     16.78775
   254.61944     16.78788
   254.62222     16.78801
   254.62500     16.78815
   254.62778     16.78828
   254.63056     16.78841
   254.63333     16.78854
   254.63611     16.78867
   254.63889     16.78880
   254.64167     16.78894
   254.64444     16.78907
   254.64722     16.78920
   254.65000     16.78933
   254.65278     16.78946
   254.65556     16.78960
   254.65833     16.78973
   254.66111     16.78986
   254.66389     16.78999
   254.66667     16.79012
   254.66944     16.79025
   254.67222     16.79039
   254.67500     16.79052
   254.67778     16.79065
   254.68056     16.79078
   254.68333     16.79091
   254.68611     16.79104
   254.68889     16.79118
   254.69167     16.79131
   254.69444     16.79144
   254.69722     16.79157
   254.70000     16.79170
   254.70278     16.79183
   254.70556     16.79197
   254.70833     16.79210
   254.71111     16.79223
   254.71389     16.79236
   254.71667     16.79249
   254.71944     16.79262
   254.72222     16.79276
   254.72500     16.79289
   254.72778     16.79302
   254.73056     16.79315
   254.73333     16.79328
   254.73611     16.79342
   254.73889     16.79355
   254.74167     16.79368
   254.74444     16.79381
   254.74722     16.79394
   254.75000     16.79407
   254.75278     16.79421
   254.75556     16.79434
   254.75833     16.79447
   254.76111     16.79460
   254.76389     16.79473
   254.76667     16.79486
   254.76944     16.79500
   254.77222     16.79513
   254.77500     16.79526
   254.77778     16.79539
   254.78056     16.79552
   254.78333     16.79565
   254.78611     16.79579
   254.78889     16.79592
   254.79167     16.79605
   254.79444     16.79618
   254.79722     16.79631
   254.80000     16.79644
   254.80278     16.79658
   254.80556     16.79671
   254.80833     16.79684
   254.81111     16.79697
   254.81389     16.79710
   254.81667     16.79723
   254.81944     16.79737
   254.82222     16.79750
   254.82500     16.79763
   254.82778     16.79776
   254.83056     16.79789
   254.83333     16.79803
   254.83611     16.79816
   254.83889     16.79829
   254.84167     16.79842
   254.84444     16.79855
   254.84722     16.79868
   254.85000     16.79882
   254.85278     16.79895
   254.85556     16.79908
   254.85833     16.79921
   254.86111     16.79934
   254.86389     16.79947
   254.86667     16.79961
   254.86944     16.79974
   254.87222     16.79987
   254.87500     16.80000
   254.87778     16.80013
   254.88056     16.80026
   254.88333     16.80040
   254.88611     16.80053
